用户id,用户性别,用户职业,用户教育程度,用户婚姻状态,用户户口类型,收入次数,总收入,支出次数,总支出,工资收入次数,总工资,浏览次数,平均上期账单金额,平均上期还款金额,信用卡额度,平均本期账单余额,平均本期账单最低还款额,平均消费笔数,平均本期账单金额,平均调整金额,平均循环利息,平均可用余额,平均预借现金额度,是否逾期
7154,1,2,4,1,2,211.0,2601.611334,1103.0,11483.551246000083,1.0,16.442467,410,10.532178680203048,11.576020746192887,13.923095553299497,13.1068690964467,13.123779918781727,1.0862944162436547,11.65330788832486,2.371352182741117,2.2367349949238573,0.06631226903553299,10.396911832487316,0
22587,1,2,3,3,3,450.0,6193.600282999995,1051.0,13071.474957000037,0.0,0.0,624,17.505816710526314,17.97402057894737,19.991087070175396,19.065616192982446,16.359540008771933,0.631578947368421,19.22415076315789,-0.1911269298245614,0.0,0.0,4.809968499999998,0
376,1,3,2,3,1,576.0,7601.28580199999,1475.0,17361.165469999996,0.0,0.0,208,19.69547008333333,19.548417875,21.802197000000007,21.483335499999995,20.255549541666667,9.625,0.0,0.0,0.0,0.0,21.10904991666667,0
13758,1,2,2,3,1,133.0,1879.7092489999995,265.0,3605.071941000003,22.0,333.16763199999997,3255,10.582586214285714,17.883162547619047,16.04359026190476,12.57247538095238,14.265248666666672,0.6428571428571429,18.199611857142855,2.5504866904761907,9.421036619047621,0.0,12.604515976190473,0
14712,1,4,3,1,3,1181.0,11210.92453999998,665.0,7027.202603999992,0.0,0.0,1443,14.25988811111111,18.901895444444445,18.361832999999994,18.323354666666667,16.020785888888888,1.0,18.983743888888892,0.0,0.0,0.0,0.0,0
19604,1,2,2,1,3,265.0,3523.898795000004,770.0,8790.715288000005,0.0,0.0,360,2.3615157676767677,12.441143424242426,10.931662585858588,3.2493353434343413,9.51482018181818,4.262626262626263,9.6241861010101,0.0,0.26530125252525255,0.19811513131313133,5.948085898989896,0
18398,1,2,3,2,1,173.0,2168.7210430000005,384.0,4035.4635390000053,4.0,60.348685,798,15.057465093959733,14.170082389261752,16.24707116778521,19.753607395973145,17.820053449664414,3.087248322147651,15.044868187919466,1.6997124496644296,2.6939787449664436,0.0,8.811401161073826,0
26169,1,3,3,3,2,225.0,3251.4005350000007,491.0,6640.544014999989,0.0,0.0,784,14.849294324999994,14.020184949999997,5.406397699999999,20.358696062499995,18.264831100000002,0.775,14.293227112500006,0.0,7.560585150000003,0.0,0.5211684750000001,0
3608,1,2,4,2,2,160.0,2059.3631630000014,443.0,5232.925184000003,1.0,11.438975,572,10.683453824000003,10.641208192000004,13.025630703999997,18.67253618400001,17.360630952000005,2.68,9.028578079999997,-0.17263585600000003,2.9931167439999995,1.9548178560000002,4.093205056,0
1405,1,2,2,3,3,147.0,2230.588056,446.0,5020.379768,0.0,0.0,640,13.978434926553684,16.384644259887004,18.085780121468943,17.569012853107356,17.596402590395478,0.9858757062146892,14.292878765536729,0.06800585593220339,1.6260882203389837,0.0,10.011344556497187,0
12289,1,2,4,1,1,210.0,2759.131377000002,533.0,6225.084614999997,0.0,0.0,120,12.205142,10.029266877192983,6.083683263157896,20.652065192982466,18.68746652631579,1.0,11.491459789473682,0.33657468421052633,9.46309492982456,0.0,5.876955210526315,0
1558,1,2,4,3,1,130.0,1840.6916970000004,283.0,3676.101466000004,0.0,0.0,171,12.48135616576087,13.976212538043482,18.65608646739133,18.8293401277174,13.264715793478269,0.25271739130434784,14.756713326086969,-0.11169216847826086,0.07242326630434782,0.11412257065217392,3.6181209864130404,0
49346,1,2,4,3,1,255.0,3270.4514300000014,315.0,3837.5421960000012,16.0,195.358089,1060,2.3137565,5.53228646875,5.66819775,12.189511812500001,13.8002348125,0.0,5.467471562499999,0.0,0.0,0.0,5.473250156249999,0
11621,2,4,3,2,1,141.0,1753.9002670000011,411.0,4829.915400000001,0.0,0.0,306,19.55414296153846,15.921656846153846,20.980918153846158,19.397027,17.779669807692308,1.0384615384615385,10.217354576923078,1.9501974230769232,9.179505346153846,0.0,20.28777115384615,0
922,2,2,3,2,1,161.0,1984.070839000001,195.0,2253.2747299999996,0.0,0.0,320,16.727268125000002,16.247803,19.40474,19.291309499999997,16.561711624999997,1.875,17.223931125,0.0,0.0,0.0,11.476145624999997,1
10549,2,2,3,3,1,438.0,4626.759356000003,932.0,9846.883132000043,0.0,0.0,1620,15.993654874999988,18.770666347222217,20.49730736111111,18.375821430555536,17.631210500000005,2.875,5.5212165694444435,0.6189697916666668,0.8142760833333332,0.0,19.441284833333345,0
7554,1,2,4,1,3,192.0,2280.6816450000015,297.0,3484.838148,0.0,0.0,84,13.992839633802816,13.230211154929579,18.12228695774647,19.761985943661973,17.90921970422535,5.0,13.624445169014084,-0.2703484788732395,1.32587676056338,2.1245437323943666,7.242983577464788,0
44833,1,3,3,3,1,41.0,564.6973609999999,84.0,1031.6460369999998,0.0,0.0,126,16.49320112068966,21.972145637931032,21.919984879310345,21.919512965517235,15.654940310344825,0.0,18.206936896551728,0.0,0.0,0.0,0.0,0
923,1,2,3,1,1,370.0,3960.498315000001,932.0,9635.557214000013,13.0,193.08901,319,3.8634254296874975,10.695406835937503,20.911110046874967,4.14431286718749,9.575631257812507,0.53125,0.217090828125,0.0,0.0,0.0,20.217962531249974,0
12290,1,2,4,4,1,355.0,4666.371911000002,782.0,9881.822546000005,25.0,349.0061830000001,4186,12.28976737267081,13.920792024844708,18.618465919254664,12.038100714285717,14.294148913043486,1.124223602484472,16.04222916149068,0.0,0.0,0.0,15.183027378881995,0
51252,1,2,3,1,1,45.0,539.6206640000001,140.0,1530.7298189999992,13.0,181.362173,6028,9.63476285,20.39110206666668,6.8340348,13.27915885,15.1399173,3.6333333333333333,20.508277533333338,-2.3518377166666666,7.571633033333333,0.0,2.9190667499999994,0
3246,1,2,4,2,3,281.0,3709.0805900000046,567.0,7025.242097999989,0.0,0.0,828,17.078473698412697,14.532535873015874,15.13749525396826,19.873901984126984,17.638836333333334,2.3015873015873014,12.01178431746032,0.6119711111111111,2.2534115396825394,0.6670242857142856,11.3685723015873,1
13005,1,2,4,1,3,106.0,1463.5105870000007,319.0,3486.3773799999985,0.0,0.0,270,17.40982077272727,18.817071893939385,19.460445000000004,17.55605103030302,16.03512184848485,1.5606060606060606,8.922067212121213,0.0,0.0,0.0,9.952354999999995,0
1720,1,2,3,1,3,236.0,2897.2177210000023,645.0,7373.64633000001,0.0,0.0,210,6.556298971428572,7.219528371428571,18.89777474285714,19.565754999999996,17.7189616,1.542857142857143,7.292749571428571,0.7252799714285715,4.9516198000000005,0.0,7.247969485714284,0
20259,1,2,2,3,3,290.0,3959.914088000003,535.0,6766.754599999988,8.0,100.303134,189,4.002921512396694,4.8258960743801635,7.249199537190079,16.576878123966942,16.59619867768595,1.5867768595041323,4.715826289256198,0.0,0.20998319008264466,0.0,3.3907041900826442,0
19605,1,2,3,3,1,403.0,5554.702479999995,925.0,10711.54200199999,0.0,0.0,264,12.298475486363634,16.414107109090885,16.691226722727222,14.098399009090906,13.368268081818186,0.42727272727272725,8.322432031818183,-0.34792396363636363,0.0,3.292909895454545,5.010176999999999,0
6150,1,2,3,2,1,648.0,7584.7860659999915,2450.0,25911.852197999717,21.0,229.05378000000002,442,20.273012766666664,17.798262566666665,20.44127400000001,20.211700433333338,18.522547866666663,0.2,18.918345599999995,1.6246888,15.905624633333328,0.0,20.44127400000001,0
6365,1,2,3,2,2,173.0,2101.570894000001,296.0,3441.431314000001,0.0,0.0,27,12.757576041666667,11.052375020833333,19.636563916666667,18.92642233333334,17.65588570833333,1.2291666666666667,11.704204249999998,0.0,0.0,6.5964016249999995,8.33655375,0
18400,1,2,3,1,2,167.0,2073.6381079999996,959.0,10220.936106999998,6.0,86.89332900000001,408,6.592800437499999,5.5530983125,7.162223484374997,16.883321578125,15.043859125,0.390625,5.4803441875,0.234962453125,0.472305078125,0.0,1.46619515625,1
14125,1,2,3,3,3,463.0,5872.139649999994,993.0,11754.065296999988,15.0,202.226234,950,16.832851166666668,18.055498833333335,20.664417999999998,20.098925333333334,17.93347316666667,0.16666666666666666,0.0,0.0,0.0,0.0,19.971270999999998,0
12660,1,3,4,3,3,313.0,3842.0402120000035,311.0,3678.7656160000015,10.0,112.59833499999999,1824,0.0,0.0,11.519740749999999,18.440838083333333,17.152391166666668,0.0,0.0,0.0,0.0,0.0,0.0,0
34782,1,2,2,1,4,239.0,3142.7311900000022,540.0,6135.772176999995,0.0,0.0,504,13.859005176470587,16.254852529411764,19.498436999999996,17.65318676470589,16.609541823529412,2.1176470588235294,14.59000617647059,-0.5836304999999999,6.380695088235295,0.0,16.996237676470585,0
50669,1,2,3,3,3,365.0,4713.631109999998,1635.0,19162.454903000016,6.0,83.711692,979,14.860416043478262,11.567644826086957,20.075302782608695,20.878790130434783,18.69866552173913,0.782608695652174,13.819214956521739,0.0,0.0,0.0,13.303205652173913,1
16,1,4,3,1,2,35.0,478.2641859999998,75.0,935.2013570000001,0.0,0.0,153,12.585769580645163,13.35282606451613,21.763029999999997,12.225690322580647,11.066052161290326,0.1935483870967742,12.244160290322574,-1.3732947741935484,0.0,0.0,21.069883,0
7795,2,2,2,1,3,172.0,2227.6123680000005,467.0,5533.453895000005,0.0,0.0,336,6.568413166666666,6.434804666666667,6.900966,19.704071166666665,17.501742500000002,0.0,3.4325475,0.0,2.6892909999999994,0.0,6.669917000000001,0
10326,1,2,4,3,3,6.0,69.485973,10.0,129.037721,5.0,66.10888,960,0.0,0.0,0.0,18.745760999999998,18.048161999999998,0.0,0.0,0.0,0.0,0.0,0.0,0
29174,2,2,4,4,2,277.0,3919.2402980000015,788.0,9664.222486000013,0.0,0.0,420,18.146792516129032,17.98827048387097,20.91431409677419,19.938636387096768,18.481213322580643,0.4838709677419355,17.214930903225802,-1.7508029999999999,4.349844741935484,0.0,12.396212451612904,0
6032,1,2,4,3,1,53.0,692.0967290000002,53.0,693.1903410000002,23.0,322.46160100000003,4117,6.3187036039604,6.802335007425743,9.841078054455433,8.82249556930693,9.625164373762372,3.4331683168316833,4.511487517326732,1.2610996064356441,0.48816403960396043,1.0236504257425743,7.43833730940592,0
2636,1,2,3,3,1,221.0,2926.2884130000016,437.0,5706.089525999997,0.0,0.0,175,15.94534372660099,15.025066945812812,15.776218448275872,19.99043189162563,18.77402758374384,3.541871921182266,8.798378857142854,-0.3472085738916256,1.9246640344827586,0.8005910467980295,6.520148371921176,0
379,1,2,3,3,1,337.0,4274.921317,1040.0,10746.55018600006,0.0,0.0,558,19.093108699999995,17.088474100000003,19.8535509,18.868588999999997,17.353182,1.6,18.166884600000003,0.0,0.0,9.145945600000001,0.0,1
49347,1,2,2,3,1,31.0,404.72682100000003,77.0,978.5535929999999,0.0,0.0,1264,11.593330871212121,10.34775590909091,12.388443409090902,17.50621541666666,16.671767272727283,0.0,10.902814575757576,0.0,0.0,0.0,5.203754325757576,0
14714,1,2,4,2,2,166.0,2220.3427020000004,297.0,3689.7380440000015,0.0,0.0,266,13.996565221052627,14.185318431578942,18.890642810526312,18.559201578947373,16.17515290526316,1.4631578947368422,10.1727968,0.0,0.49298230526315795,0.0,5.4973876631578955,0
3813,2,2,3,3,1,89.0,1204.7150230000004,303.0,3747.114041000004,0.0,0.0,2175,17.984278276923074,18.287853938461538,19.95749336923078,19.088410338461532,17.63260750769231,0.8923076923076924,18.081130753846157,0.0,0.0,0.0,18.77704535384614,0
51253,1,2,3,1,3,430.0,5879.432263999988,1212.0,15488.301376000025,0.0,0.0,144,13.641271145833334,13.617014562500001,12.3814253125,18.551083229166668,17.73232845833334,1.4791666666666667,13.811507250000004,1.7020838541666665,11.709487416666667,0.0,12.092613645833332,0
3976,1,2,3,3,3,178.0,2271.4827749999995,628.0,7181.21185800001,6.0,96.94176200000001,2420,15.964181666666668,17.085202555555554,18.601584,20.54166366666667,17.699966222222223,2.888888888888889,19.39381722222222,0.0,0.0,0.0,18.601584,0
33616,1,4,3,3,4,234.0,2955.500294000003,541.0,5681.299136000004,0.0,0.0,80,15.298422145454541,14.429567272727274,14.67601541818181,15.320467690909087,13.701742109090912,1.4,14.53013689090909,1.5513675454545455,7.211162363636365,0.0,14.18451118181818,0
2115,1,3,3,2,2,141.0,1788.9688540000006,372.0,4102.434361000003,0.0,0.0,672,15.158448571428574,20.36265564285714,21.357565,18.239675928571433,17.049077857142855,0.5714285714285714,20.89857757142857,0.0,10.011408285714285,0.0,20.664418000000005,0
14127,1,2,4,1,3,355.0,4413.532999999997,772.0,9138.288076999992,0.0,0.0,360,10.239075014234867,9.16450002846974,14.622601850533806,18.295307088967963,16.803426580071168,1.2277580071174377,8.586540715302494,-0.653063412811388,2.806656160142348,0.940404049822064,8.590011473309602,0
32388,1,2,2,3,1,225.0,2863.3421870000006,485.0,5680.692452999996,0.0,0.0,423,9.507480844444443,9.317295355555554,11.288829066666668,17.75659368888889,16.06635831111111,0.24444444444444444,11.059886244444446,0.0,0.0,0.7775248,0.0,0
2592,1,2,3,3,1,98.0,1275.3345240000006,215.0,2323.973351000004,0.0,0.0,232,13.90465041860465,14.366012023255811,15.865963255813952,17.14424104651163,16.45840546511628,1.0232558139534884,6.1665102093023245,-0.449874511627907,0.0,0.0,12.200901046511625,0
3006,1,2,2,1,1,24.0,285.000967,23.0,292.63696799999997,0.0,0.0,120,12.481124281690143,13.195780014084505,17.74408546478872,14.203854859154928,13.424876084507043,0.9154929577464789,10.537362408450706,0.0,0.0,1.9610874788732395,8.865477295774646,0
8540,1,2,3,1,2,424.0,5467.784218999996,734.0,9005.910948999976,4.0,59.425568999999996,1507,13.020409916666667,15.850513999999999,17.298408249999998,17.723382625000003,16.999985291666665,1.7916666666666667,11.174226083333332,0.0,0.0,0.0,16.720785749999997,0
3130,1,3,3,3,1,328.0,4517.627879999997,617.0,7830.055656,0.0,0.0,232,-4.622457999999999,18.32356317142857,21.63573405714285,20.869053771428565,18.72513628571428,2.742857142857143,12.667681771428573,0.0,0.0,0.0,5.904119428571429,0
818,1,3,3,1,1,124.0,1541.9050110000005,387.0,4277.463675000003,0.0,0.0,128,0.0,0.0,20.664417999999998,20.26279725,19.35894775,2.75,0.0,0.0,0.0,0.0,0.0,1
16700,1,3,4,3,2,104.0,1415.8194050000002,294.0,3371.0509670000047,0.0,0.0,980,18.305589283505146,17.864875917525783,16.920294345360805,18.611277422680406,15.347150319587621,1.0515463917525774,14.915063268041232,-0.20769355670103093,3.3352644329896908,0.8982273247422681,12.147498927835034,0
34152,1,2,2,2,3,313.0,4371.540166,644.0,8028.4760989999995,0.0,0.0,1090,15.702164123943666,15.660369070422538,14.951119656337992,19.285748754929568,17.10743325633803,1.6873239436619718,9.795459250704228,0.0,2.3377073380281694,0.5532132985915492,5.832092842253517,0
27338,1,3,3,1,1,702.0,9456.786079999983,1685.0,21948.929325999972,0.0,0.0,1242,19.340392465116278,19.81147420930232,17.800391395348836,20.75913393023256,17.539351372093027,1.6046511627906976,15.470879581395344,3.79945211627907,5.090304697674418,0.0,10.047439767441862,0
26170,1,2,3,1,1,303.0,3403.271443000004,871.0,9121.350330000034,1.0,7.104371,378,16.892416839285712,13.410754178571432,20.071478767857137,19.30564628571428,17.707000696428572,1.25,8.794700160714283,0.0,0.0,0.0,15.91105382142858,1
47122,1,2,2,1,3,247.0,3389.163499000002,527.0,6724.782258999993,28.0,406.397358,210,15.789884865384611,12.747395038461535,15.473025653846161,20.55785005769231,18.40920701923077,0.7307692307692307,14.124549403846153,0.0,1.25849625,3.1033110192307687,14.75237417307692,0
9564,1,2,3,1,2,33.0,435.101045,80.0,960.6112030000004,0.0,0.0,427,14.563646416666664,16.5970715,14.657439000000002,19.351130833333333,17.29983425,1.0,19.735601916666667,0.0,0.0,0.0,7.9395750000000005,1
8986,1,2,3,3,1,160.0,1925.5267980000003,334.0,3661.401011000002,0.0,0.0,728,13.254485816901408,13.109613211267604,8.593587971830987,18.80554674647887,16.952416422535205,0.15492957746478872,11.21033804225352,-0.5604866760563381,0.6231044225352113,0.8730028591549295,5.615662957746479,0
40073,1,2,4,3,1,247.0,3115.471483000001,387.0,4272.219075000001,0.0,0.0,100,0.0,0.0,0.0,18.622460333333333,17.605427000000002,0.0,0.0,0.0,0.0,0.0,0.0,0
6366,2,2,3,3,3,160.0,1925.5298140000004,404.0,4057.1740709999976,9.0,131.220169,970,12.962111900000002,16.5862974,19.460444999999996,14.770696100000004,15.0848728,0.8,18.361415,0.0,1.4709864000000001,0.0,18.767298000000004,0
279,1,4,4,1,2,170.0,2246.5086090000004,329.0,3918.072190999997,0.0,0.0,360,12.216974142857142,17.751726428571427,2.9620427142857144,14.699285071428571,14.71636807142857,1.6428571428571428,17.97756242857143,0.0,10.210426142857143,0.0,1.486012857142857,0
3115,2,2,4,1,3,366.0,5350.162142999995,662.0,7882.907139000003,0.0,0.0,560,15.484954875,15.774873499999996,4.232884270833334,19.449845145833333,17.376880520833332,2.6666666666666665,11.007193583333335,-0.2865971666666667,5.934167083333334,0.0,1.9126909374999996,0
3610,1,2,2,3,1,122.0,1593.5459700000006,297.0,3865.0619520000023,0.0,0.0,837,8.655082313364051,9.554439603686628,15.934097894009156,10.870736023041468,13.302058958525352,3.3548387096774195,16.17947410599078,1.726914064516128,6.185947912442398,0.0,10.3244983963134,1
3814,1,2,2,1,4,57.0,705.3754539999999,162.0,1915.787909,0.0,0.0,189,17.959871263157897,16.927558052631575,18.010704368421052,19.966974789473685,17.769759000000004,0.15789473684210525,16.887157052631583,0.0,0.0,0.0,8.258777263157896,0
21334,1,2,2,1,1,201.0,2653.222865000004,756.0,8490.923051000025,0.0,0.0,720,18.9269102264151,13.900245886792451,20.153591999999996,20.002591471698118,17.881151566037733,3.2641509433962264,18.595562150943394,0.0,0.0,0.0,0.0,0
10098,1,2,3,3,1,391.0,5590.855324999996,1188.0,13477.423917999933,0.0,0.0,572,9.831762129032253,10.975578967741926,18.949012830645163,17.746306169354856,15.989440217741949,0.20967741935483872,9.929160379032266,0.0,0.0,2.40356193548387,10.00574998387096,0
21754,1,3,4,2,2,692.0,8683.241717999996,1308.0,15356.464048000003,0.0,0.0,306,17.3804384,15.4942648,20.342530399999998,19.921601533333334,18.031545800000004,0.0,19.415329533333338,0.0,0.0,0.0,8.4279532,0
10328,2,3,4,3,2,302.0,3897.2805590000007,484.0,5711.866592000001,6.0,66.100515,736,20.158710529411763,15.303997294117648,14.473741705882352,18.221083235294117,17.55193347058824,2.5294117647058822,17.872298352941176,1.2204164705882352,8.558205000000001,1.1114898235294117,13.979345941176467,0
12293,1,2,4,3,3,112.0,1479.9415240000008,240.0,3005.459341000002,11.0,162.787411,130,20.534000000000002,18.32901825,20.068940166666668,20.616640083333333,20.45070666666667,0.25,20.559378416666664,0.0,1.4137435,0.0,19.42879216666666,0
12294,1,2,4,2,4,401.0,5212.581021999998,961.0,11308.001277000016,14.0,207.56279500000002,3312,15.139094860927157,14.726181079470189,13.232749019867542,18.980803192052978,17.362204735099347,1.2317880794701987,12.600144529801327,-0.26072047682119204,1.9315927748344373,1.7141118476821198,9.779283827814568,0
11381,1,2,2,3,3,421.0,5577.5904960000025,1533.0,16386.742446000142,6.0,96.085831,549,6.169912600000001,6.184991999999999,8.543026000000001,19.923562899999997,18.265610900000002,0.0,8.2954364,0.0,3.8297911,0.0,8.265767199999999,0
22594,2,2,4,1,3,123.0,1427.8802820000003,275.0,2913.0353669999995,0.0,0.0,209,20.458730687499997,19.9235315,21.840105499999996,20.443520187499995,18.944747312500002,0.25,10.029432062499998,0.0,8.655544999999998,0.0,21.146958499999993,0
21755,1,2,3,1,2,86.0,1085.6331880000005,281.0,3287.0471360000033,0.0,0.0,522,8.569274362637364,8.13760378021978,20.402862747252723,20.024119010989008,18.018368659340663,0.15384615384615385,7.417987527472531,0.0,0.0,0.6839101648351649,9.209512681318687,0
9846,1,4,3,1,2,171.0,2224.5260470000007,512.0,5905.875135999991,0.0,0.0,1764,17.442290933333332,18.14935273333333,18.361832999999994,17.521800466666665,15.219244466666668,0.6,18.113087999999998,0.0,0.0,0.0,0.0,0
